id,timestamp,intent,user_utterance,assistant_response,language,locale,channel,device,entities,slots,sentiment,context,action,confirmation_required,follow_up_required,paraphrase_group
12608,2025-08-03T05:52:48.531812,open_wikipedia,Launch Wikipedia,Executing 'open_wikipedia' related task: launch wikipedia,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,3b21f77b-46ba-4568-baf2-1d981ecd7b59
12121,2025-08-03T05:52:36.002740,timer,Start a timer now,Executing 'timer' related task: start a timer now,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,9e874c0f-6187-4f73-9697-30444c068ce9
1658,2025-08-03T02:53:24.821238,call,Call Sarah.,Executing 'call' related task: call sarah.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,74c19232-85b0-4603-8dea-fb9ec393fa7c
8070,2025-08-03T02:53:24.862321,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,5fc75e2f-a350-4826-b7c8-eb642b3a16e6
2711,2025-08-03T02:53:24.826429,reminder,Set a reminder for my meeting tomorrow.,Executing 'reminder' related task: set a reminder for my meeting tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,f476a895-4ac3-46d1-9dc8-bb4287464713
12493,2025-08-03T05:52:48.531421,open_chrome,Open Google Chrome,Executing 'open_chrome' related task: open google chrome,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,976e598a-7e01-48cf-ab27-a6b39d996d4e
7550,2025-08-03T02:53:24.858750,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1f791fca-96ed-4aa5-be71-86b6533f6d03
4267,2025-08-03T02:53:24.836286,reminder,Set a reminder for my meeting tomorrow.,Executing 'reminder' related task: set a reminder for my meeting tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,e8a13aa6-a6a2-4dd0-b0d5-7b85c780aad7
6716,2025-08-03T02:53:24.853282,email,Send an email to John.,Executing 'email' related task: send an email to john.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,b592a08f-9017-4f03-8858-78f742263e41
423,2025-08-01T16:03:00,thermostat_control,Handle intent: thermostat control.,thermostat_control,hi,en-US,voice,smart_speaker,{},{},negative,idle,thermostat_control,False,False,09467ad8-4592-41e7-9f9b-fe56eb070c73
5317,2025-08-03T02:53:24.843432,music,Pause the music.,Executing 'music' related task: pause the music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,189f6e2e-ebb2-439f-accf-b56d398e0786
2846,2025-08-03T02:53:24.827374,search,Look up the Eiffel Tower.,Executing 'search' related task: look up the eiffel tower.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,b7920a35-3e65-40d0-8261-64c4deaedbd5
4067,2025-08-03T02:53:24.835234,call,Make a video call to mom.,Executing 'call' related task: make a video call to mom.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,bbe17500-8b16-451b-85d2-2cdd974407f1
12005,2025-08-03T05:52:36.002320,notes,Save a quick note,Executing 'notes' related task: save a quick note,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0ea40631-9343-4cc1-94a6-33e15a98c6fb
5245,2025-08-03T02:53:24.842989,music,Pause the music.,Executing 'music' related task: pause the music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,f3a7f075-6f70-4400-92cc-2040841578ee
1002,2025-08-03T02:53:24.818511,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,d38d255c-4410-4bd7-85ae-4870b1e4d249
4199,2025-08-03T02:53:24.836014,navigate,Navigate to the nearest gas station.,Executing 'navigate' related task: navigate to the nearest gas station.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e0a7fce0-f9cd-43fa-bc52-8199ae02f132
2419,2025-08-03T02:53:24.824327,recipe,How do you make pancakes?,Executing 'recipe' related task: how do you make pancakes?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,008c6c4d-12f3-40e4-934a-33719246d36a
3576,2025-08-03T02:53:24.832004,news,What's the latest news?,Executing 'news' related task: what's the latest news?,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,7b1bb702-f890-4023-8367-5ce4050741a9
6727,2025-08-03T02:53:24.853376,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,0e2e75aa-4bc0-4bd3-823d-8b9f5e3e7ab8
3848,2025-08-03T02:53:24.833767,translation,Translate 'hello' to Spanish.,Executing 'translate' related task: translate 'hello' to spanish.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,67af8860-d570-46ea-a218-99c6f6624716
962,2025-08-03T02:53:24.818371,recipe,Show me a recipe for pasta.,Executing 'recipe' related task: show me a recipe for pasta.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,88ce24f0-e60e-438c-9456-cd8cce0161e6
8754,2025-08-03T02:53:24.867170,calendar,Schedule a meeting at 3 PM.,Executing 'calendar' related task: schedule a meeting at 3 pm.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,eadcd1cf-85d7-4461-a4fd-6aad7a9c0d45
9512,2025-08-03T02:53:24.872965,calendar,Do I have any events tomorrow?,Executing 'calendar' related task: do i have any events tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e701ec16-094c-4834-a651-6ae0848ceb32
13523,2025-08-03T06:08:06.939625,alarm,Alarm at 10 AM sharp,Executing 'alarm' related task: alarm at 10 am sharp,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,e534fbb1-61c1-4d2a-85d4-ea8b8e97b926
758,2025-08-03T02:53:24.817546,search,Find the best pizza near me.,Executing 'search' related task: find the best pizza near me.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,fdb2100c-899f-4ff7-a1b6-fe71608058d8
5314,2025-08-03T02:53:24.843416,reminder,Remind me to drink water every hour.,Executing 'reminder' related task: remind me to drink water every hour.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,96e7b20c-af7e-4ac9-be9d-38b882c86308
2285,2025-08-03T02:53:24.823757,alarm,Set an alarm for 7 AM.,Executing 'alarm' related task: set an alarm for 7 am.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,2133f276-4baf-45e1-bf9d-50a1bcd715cc
8547,2025-08-03T02:53:24.865722,search,Find the best pizza near me.,Executing 'search' related task: find the best pizza near me.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4489ca36-edf3-45bc-90a8-ae3d43c169bb
4828,2025-08-03T02:53:24.840299,music,Play some jazz music.,Executing 'music' related task: play some jazz music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,f733b784-fdb2-4be1-ab6a-e5303ab285de
12067,2025-08-03T05:52:36.002538,timer,Start countdown,Executing 'timer' related task: start countdown,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,8a12a675-282a-4773-b8ac-508aeea2a33c
808,2025-08-03T02:53:24.817751,calendar,Do I have any events tomorrow?,Executing 'calendar' related task: do i have any events tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e426ee69-bb6d-4fb2-823a-12d60b35267f
3908,2025-08-03T02:53:24.833997,time,How late is it now?,Executing 'time' related task: how late is it now?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0f35bf07-7bcc-4533-a0e6-0531f04357cf
7024,2025-08-03T02:53:24.855431,music,Play my workout playlist.,Executing 'music' related task: play my workout playlist.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4a5fa221-1c10-424d-acf8-ffd371391180
1957,2025-08-03T02:53:24.822463,weather,Is it going to rain tomorrow?,Executing 'weather' related task: is it going to rain tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5594d58d-aa4a-409c-a1d2-209294e60981
10200,2025-08-03T02:53:24.876165,joke,Say something funny.,Executing 'joke' related task: say something funny.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,e428f35a-3e95-48bc-8536-2c3e29acebe3
12835,2025-08-03T06:08:06.933995,get_info_subject,What is global warming?,Executing 'get_info_subject' related task: what is global warming?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,72cf4d0a-8105-4d98-8c71-9e4647d36cf7
2403,2025-08-03T02:53:24.824232,fact,Give me a random fact.,Executing 'fact' related task: give me a random fact.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e2fbfc2c-7832-4ec6-9823-afc0fabd92e8
9810,2025-08-03T02:53:24.874435,messaging,Send a message to Mike.,Executing 'message' related task: send a message to mike.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,eb208335-d9c9-487a-9dc6-e71536333c0d
1074,2025-08-03T02:53:24.818819,translation,Translate 'hello' to Spanish.,Executing 'translate' related task: translate 'hello' to spanish.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,9e0201c1-566c-4d60-b0a8-11ce92a36f2a
6525,2025-08-03T02:53:24.851928,navigate,Give me directions to the airport.,Executing 'navigate' related task: give me directions to the airport.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,ee535e07-4a46-4372-ade0-379d22e77edc
11600,2025-08-03T05:52:36.000906,podcast,Play a podcast,Executing 'podcast' related task: play a podcast,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,be75cfaf-c05f-4578-afbb-dbcebc06b916
13623,2025-08-03T06:08:06.940195,alarm,Schedule an alarm for evening,Executing 'alarm' related task: schedule an alarm for evening,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,68d3d7e0-5a9e-4bcb-94fc-da5e56b19ec0
8096,2025-08-03T02:53:24.862517,navigate,Find a route to the hotel.,Executing 'navigate' related task: find a route to the hotel.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,959951b7-9d29-4710-a7e4-4b50f21b38b7
10173,2025-08-03T02:53:24.876071,email,Send an email to John.,Executing 'email' related task: send an email to john.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,f1f1b189-24b4-4f56-bfc0-6382c5970da7
11438,2025-08-03T05:52:36.000336,audiobook,Listen to a book,Executing 'audiobook' related task: listen to a book,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e7abb1cb-02b0-40c5-bf0e-728071aab0b4
10208,2025-08-03T02:53:24.876194,translation,Translate this sentence to French.,Executing 'translate' related task: translate this sentence to french.,en,en-US,voice,phone,{},{},neutral,idle,translate_text,False,False,c17bfd56-d332-47ff-b4bb-80ab7a7265f0
10897,2025-08-03T05:52:35.998245,clarification,I don't understand,Executing 'clarification' related task: i don't understand,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,6152e1c5-55e2-401d-8336-8953ddbfb9c7
1004,2025-08-03T02:53:24.818517,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,231d0cf5-fa14-4251-9269-7a252b6fada0
7659,2025-08-03T02:53:24.859447,email,Check my inbox.,Executing 'email' related task: check my inbox.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,03416c94-bfee-44af-a417-6adfaa223159
12406,2025-08-03T05:52:48.530250,fallback,blargle,Executing 'fallback' related task: blargle,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,f887aa04-3bd2-4d31-b3cf-033429d831df
7567,2025-08-03T02:53:24.858862,fact,Say something interesting.,Executing 'fact' related task: say something interesting.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,d209178a-b3b1-4d8f-aedc-92e3843bfc67
12586,2025-08-03T05:52:48.531740,open_wikipedia,Go to Wikipedia,Executing 'open_wikipedia' related task: go to wikipedia,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,372b2af0-a98d-4c7f-b729-7a71bc92110d
5369,2025-08-03T02:53:24.843784,news,What's the latest news?,Executing 'news' related task: what's the latest news?,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,4e66cad3-4993-48dc-ab65-bf051378c577
11020,2025-08-03T05:52:35.998673,user_feedback,Not what I wanted,Executing 'user_feedback' related task: not what i wanted,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,15e6ca36-5e94-49d7-83fe-c90f5ee77e2e
6290,2025-08-03T02:53:24.850296,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,6bb6568d-cbd0-4d07-8424-bf4fe26fdc24
11027,2025-08-03T05:52:35.998692,user_feedback,I didn’t like that,Executing 'user_feedback' related task: i didn’t like that,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,87e8770b-9b20-4e34-8cab-2abebbddde0c
9285,2025-08-03T02:53:24.870912,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a4b99989-5e98-41f3-b555-4618f4a4d5e9
986,2025-08-03T02:53:24.818457,messaging,Read my last message.,Executing 'message' related task: read my last message.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,68679e32-be91-4728-98f9-befc76fc525f
9802,2025-08-03T02:53:24.874388,reminder,Remind me to drink water every hour.,Executing 'reminder' related task: remind me to drink water every hour.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,3dcc6dd1-dbda-4d37-bcf9-f5c366c5538b
6170,2025-08-03T02:53:24.849451,calendar,Do I have any events tomorrow?,Executing 'calendar' related task: do i have any events tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,fcc3d6bf-9963-402b-ab34-0782b0ad82ed
10782,2025-08-03T05:52:35.997365,translation,What's 'dog' in Japanese?,Executing 'translation' related task: what's 'dog' in japanese?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,7afe7b44-5f75-403b-818c-d423058dd632
7385,2025-08-03T02:53:24.857725,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4c9c9fae-0a7c-4f05-ab8b-414b1feba326
9506,2025-08-03T02:53:24.872940,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5d7f6ca0-2c1a-420b-81a4-88aa98554c1a
12453,2025-08-03T05:52:48.530852,fallback,make some magic,Executing 'fallback' related task: make some magic,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,e1b412a6-aad3-4174-9801-28258348bc18
12767,2025-08-03T05:52:48.532609,search_wikipedia,Find Newton in Wikipedia,Executing 'search_wikipedia' related task: find newton in wikipedia,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,8a11f402-99a7-4244-aeed-8cb10245d320
2463,2025-08-03T02:53:24.824636,weather,Give me the forecast for next week.,Executing 'weather' related task: give me the forecast for next week.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,fc542487-6643-4b68-99b6-c7c1bba32d0d
269,2025-08-01T13:29:00,play_streaming,Handle intent: play streaming.,play_streaming,en,es-ES,text,smart_speaker,{},{},negative,in_transit,play_streaming,False,False,28bd633c-7bbf-4620-8c06-c6b56858f575
7963,2025-08-03T02:53:24.861569,fact,Give me a random fact.,Executing 'fact' related task: give me a random fact.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,632d4bff-1e21-4c17-9e12-a7a842a9c6db
3581,2025-08-03T02:53:24.832032,weather,Give me the forecast for next week.,Executing 'weather' related task: give me the forecast for next week.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,44ea3a56-fd2d-43a6-a0b3-f920bfbc0381
72,2025-08-01T10:12:00,daily_briefing,Handle intent: daily briefing.,daily_briefing,hi,en-GB,voice,phone,{},{},negative,in_transit,daily_briefing,False,False,5181018f-2ccc-4abe-bf4a-8b201159181f
11086,2025-08-03T05:52:35.998873,gratitude,Cheers!,Executing 'gratitude' related task: cheers!,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,02f613aa-1f9e-4cbb-ac0b-f44fb1c5bccc
10512,2025-08-03T02:53:24.877911,notes,Read my last note,Handling 'notes' related task: read my last note,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,14efde3b-54da-4e7e-a39d-c25387613293
2822,2025-08-03T02:53:24.827210,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,85617355-550b-407b-95e4-573f71b31b0a
12227,2025-08-03T05:52:36.003194,chitchat,Are you a robot?,Executing 'chitchat' related task: are you a robot?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,57c6af4a-eda4-417a-a44e-032fce5d5b5b
590,2025-08-03T02:53:24.816789,navigate,Give me directions to the airport.,Executing 'navigate' related task: give me directions to the airport.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,6cd822bd-2419-4e1d-a167-8af934e79534
9538,2025-08-03T02:53:24.873138,weather,Is it going to rain tomorrow?,Executing 'weather' related task: is it going to rain tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5fd43a29-80f0-460e-ad4e-ddbe6de9fa02
11074,2025-08-03T05:52:35.998840,gratitude,Thank you so much,Executing 'gratitude' related task: thank you so much,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5a937983-8738-481f-b3b0-51d3e46be202
10597,2025-08-03T05:52:35.996733,messaging,Write a message,Executing 'messaging' related task: write a message,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,b8d2657b-632d-42ad-8d5a-b4246eee8720
9855,2025-08-03T02:53:24.874619,email,Check my inbox.,Executing 'email' related task: check my inbox.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,293164bd-f9c4-473d-bbda-f24448095373
3759,2025-08-03T02:53:24.833217,reminder,Set a reminder for my meeting tomorrow.,Executing 'reminder' related task: set a reminder for my meeting tomorrow.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,839242c8-48b0-4b17-8353-360b496081f4
6846,2025-08-03T02:53:24.854188,weather,What's the weather like today?,Executing 'weather' related task: what's the weather like today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,81aaa73b-4a3d-4f43-b44d-424f2c4fa3f7
2029,2025-08-03T02:53:24.822757,recipe,Show me a recipe for pasta.,Executing 'recipe' related task: show me a recipe for pasta.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,90ddfc02-8955-4505-97ac-5248e8b72228
9377,2025-08-03T02:53:24.871552,joke,Tell me a joke.,Executing 'joke' related task: tell me a joke.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,175bf950-4553-47ad-af13-aced072f366d
5455,2025-08-03T02:53:24.844376,music,Play some jazz music.,Executing 'music' related task: play some jazz music.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a319ea0e-ee4f-4571-a51e-db8ffae5713b
9016,2025-08-03T02:53:24.869033,calendar,Schedule a meeting at 3 PM.,Executing 'calendar' related task: schedule a meeting at 3 pm.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,699f7eeb-ded3-4e8e-b0b0-b2bb6ad13dc4
10630,2025-08-03T05:52:35.996830,messaging,Send a message to John,Executing 'messaging' related task: send a message to john,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,298f2b3b-3940-462c-97cb-da31f4a1afe5
13010,2025-08-03T06:08:06.935885,play_song_youtube,Put on a song from YouTube,Executing 'play_song_youtube' related task: put on a song from youtube,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,c7300f4c-96a6-4b10-a288-a7348b0e765b
9167,2025-08-03T02:53:24.870085,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,6e98dec0-eb1c-47fe-9d73-521326545db6
2433,2025-08-03T02:53:24.824415,joke,Tell me a joke.,Executing 'joke' related task: tell me a joke.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,f3e113a7-8a1c-49bd-bba2-2254ee00f526
4648,2025-08-03T02:53:24.839024,time,Tell me the time in New York.,Executing 'time' related task: tell me the time in new york.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,63b5d467-d2c1-4279-8b4e-1c5dec83cbed
8470,2025-08-03T02:53:24.865180,search,Search for Python tutorials.,Executing 'search' related task: search for python tutorials.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,34c82bfb-a756-4389-bb58-477b99b2503f
8795,2025-08-03T02:53:24.867457,recipe,How do you make pancakes?,Executing 'recipe' related task: how do you make pancakes?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,7cd0dea9-be20-4089-9765-0f28609be03f
897,2025-08-03T02:53:24.818091,recipe,How do you make pancakes?,Executing 'recipe' related task: how do you make pancakes?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,52799a39-9c80-429a-8bde-e4254414e705
12710,2025-08-03T05:52:48.532117,open_whatsapp,Open WhatsApp,Executing 'open_whatsapp' related task: open whatsapp,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,51b2cd20-7e80-40ab-8501-91969109ad17
1588,2025-08-03T02:53:24.820952,messaging,Send a message to Mike.,Executing 'message' related task: send a message to mike.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4eb5843a-a679-4923-97f2-57c3ff7c8d21
6687,2025-08-03T02:53:24.853080,joke,Say something funny.,Executing 'joke' related task: say something funny.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,e44dbfea-82d7-43a0-8d1f-979471bd8023
1720,2025-08-03T02:53:24.821455,call,Call Sarah.,Executing 'call' related task: call sarah.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0f347ac3-4522-48b5-a2d4-e2e0c3335671
6101,2025-08-03T02:53:24.848953,joke,Tell me a joke.,Executing 'joke' related task: tell me a joke.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,641d1c31-02c6-4bae-b404-7fa513c8feac
3807,2025-08-03T02:53:24.833535,search,Look up the Eiffel Tower.,Executing 'search' related task: look up the eiffel tower.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,53e7db3a-af0a-40e1-a549-61a0960f6bb6
10476,2025-08-03T02:53:24.877316,email,Send an email to John.,Executing 'email' related task: send an email to john.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,d1f40086-0b71-48e0-9cbf-722e23687c5a
3962,2025-08-03T02:53:24.834753,joke,Tell me a joke.,Executing 'joke' related task: tell me a joke.,en,en-US,voice,phone,{},{},neutral,idle,tell_joke,False,False,68d86c4b-875d-4173-b050-7e323b08addb
7037,2025-08-03T02:53:24.855519,alarm,Cancel all alarms.,Executing 'alarm' related task: cancel all alarms.,en,en-US,voice,phone,{},{},neutral,idle,set_alarm,False,False,44711394-0a34-4a29-a2dd-f32304c33597
12987,2025-08-03T06:08:06.935807,play_song_youtube,I want to hear music on YouTube,Executing 'play_song_youtube' related task: i want to hear music on youtube,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,0c29cf53-2291-4db0-a122-d7f158eb121c
891,2025-08-03T02:53:24.818070,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,f834eeba-3865-49bc-a48f-a47013ec6783
12277,2025-08-03T05:52:36.003445,greeting,What's going on?,Executing 'greeting' related task: what's going on?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,74b6acc9-83ff-4848-92e3-93ba468f6515
4007,2025-08-03T02:53:24.834962,calendar,What's on my calendar today?,Executing 'calendar' related task: what's on my calendar today?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,5523407f-c88e-4a69-bf20-e1dd505748e6
4940,2025-08-03T02:53:24.841163,search,Find the best pizza near me.,Executing 'search' related task: find the best pizza near me.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,7523d697-37e7-4488-88a4-de580cc78d2b
10813,2025-08-03T05:52:35.997449,clarification,I don't understand,Executing 'clarification' related task: i don't understand,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,96d8af4e-3f04-48fe-b003-4dff6cc4d85a
8841,2025-08-03T02:53:24.867801,messaging,Send a message to Mike.,Executing 'message' related task: send a message to mike.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,25cbdf96-861c-4801-a937-9fd363eb6cd2
5899,2025-08-03T02:53:24.847507,recipe,Give me a vegetarian dinner idea.,Executing 'recipe' related task: give me a vegetarian dinner idea.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,9490ae4f-eac3-4e2d-a4f3-0c59e0db94bd
10271,2025-08-03T02:53:24.876475,call,Make a video call to mom.,Executing 'call' related task: make a video call to mom.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,95fc4184-1d3c-4455-96a0-be91d8e02327
13159,2025-08-03T06:08:06.936764,open_wikipedia,Open Wikipedia,Executing 'open_wikipedia' related task: open wikipedia,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,4a38d098-b1b4-4d3d-87ee-af76e5091370
11861,2025-08-03T05:52:36.001868,shopping_list,Add bread,Executing 'shopping_list' related task: add bread,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,1e827c21-08af-4fd0-a7c2-a25b52be4548
585,2025-08-03T02:53:24.816647,navigate,Navigate to the nearest gas station.,Executing 'navigate' related task: navigate to the nearest gas station.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,3353e46e-0518-4eb5-a2e5-0d4f532b1960
3933,2025-08-03T02:53:24.834651,call,Make a video call to mom.,Executing 'call' related task: make a video call to mom.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,a093feb7-181f-4544-b1a6-19f3cdec3e05
1261,2025-08-03T02:53:24.819574,calendar,Do I have any events tomorrow?,Executing 'calendar' related task: do i have any events tomorrow?,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,8207cc41-f357-45b2-9592-2e32380e0ae9
9528,2025-08-03T02:53:24.873079,navigate,Find a route to the hotel.,Executing 'navigate' related task: find a route to the hotel.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,236fd13c-a185-45d7-9a63-1f7f51c2112f
311,2025-08-01T14:11:00,recommendations,Handle intent: recommendations.,recommendations,hi,en-US,voice,watch,{},{},positive,idle,recommendations,False,False,e66a7f76-9706-44b7-bc09-83558a192687
1717,2025-08-03T02:53:24.821445,call,Redial the last number.,Executing 'call' related task: redial the last number.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,de4dfc9c-954f-4280-8ec2-2c8325ad4e58
6010,2025-08-03T02:53:24.848278,news,What's the latest news?,Executing 'news' related task: what's the latest news?,en,en-US,voice,phone,{},{},neutral,idle,get_news,False,False,25b939b5-9f7e-4707-8869-36d3ce008a01
2053,2025-08-03T02:53:24.822853,navigate,Navigate to the nearest gas station.,Executing 'navigate' related task: navigate to the nearest gas station.,en,en-US,voice,phone,{},{},neutral,idle,generic_action,False,False,bf59063b-fcab-4343-be5b-d119ef5adff3
9485,2025-08-03T02:53:24.872814,reminder,Remind me to call mom at 5 PM.,Executing 'reminder' related task: remind me to call mom at 5 pm.,en,en-US,voice,phone,{},{},neutral,idle,create_reminder,False,False,d8a6d2f0-71b8-45fd-909c-af17c407f9db
